1.00000005E-03	0.286533535
1.09999999E-02	0.292943031
2.09999997E-02	0.292917758
3.09999995E-02	0.292876691
4.10000011E-02	0.292819798
5.09999990E-02	0.292747051
6.10000007E-02	0.292658418
7.10000023E-02	0.292553812
8.10000002E-02	0.292433202
9.09999982E-02	0.292296499
0.101000004	0.292143643
0.111000001	0.291974545
0.120999999	0.291789085
0.130999997	0.291587204
0.141000003	0.291368723
0.150999993	0.291133553
0.160999998	0.290881544
0.171000004	0.290612578
0.180999994	0.290326476
0.191000000	0.290023088
0.201000005	0.289702237
0.210999995	0.289363712
0.221000001	0.289007336
0.231000006	0.288632929
0.240999997	0.288240224
0.250999987	0.287829041
0.261000007	0.287399143
0.270999998	0.286950260
0.280999988	0.286482155
0.291000009	0.285994560
0.300999999	0.285487145
0.310999990	0.284959704
0.321000010	0.284411877
0.331000000	0.283843398
0.340999991	0.283253878
0.351000011	0.282643050
0.361000001	0.282010555
0.370999992	0.281355977
0.381000012	0.280679047
0.391000003	0.279979289
0.400999993	0.279256374
0.411000013	0.278509855
0.421000004	0.277739346
0.430999994	0.276944429
0.441000015	0.276124626
0.451000005	0.275279522
0.460999995	0.274408638
0.470999986	0.273511499
0.481000006	0.272587597
0.490999997	0.271636486
0.500999987	0.270657599
0.510999978	0.269650459
0.521000028	0.268614501
0.531000018	0.267549217
0.541000009	0.266454011
0.550999999	0.265328318
0.560999990	0.264171600
0.570999980	0.262983263
0.580999970	0.261762679
0.591000021	0.260509253
0.601000011	0.259222388
0.611000001	0.257901460
0.620999992	0.256545842
0.630999982	0.255154908
0.640999973	0.253728002
0.651000023	0.252264470
0.661000013	0.250763714
0.671000004	0.249225020
0.680999994	0.247647777
0.690999985	0.246031314
0.700999975	0.244375020
0.711000025	0.242678210
0.721000016	0.240940273
0.731000006	0.239160553
0.740999997	0.237338468
0.750999987	0.235473365
0.760999978	0.233564690
0.771000028	0.231611848
0.781000018	0.229614288
0.791000009	0.227571473
0.800999999	0.225482926
0.810999990	0.223348141
0.820999980	0.221166715
0.830999970	0.218938231
0.841000021	0.216662347
0.851000011	0.214338765
0.861000001	0.211967230
0.870999992	0.209547579
0.880999982	0.207079649
0.890999973	0.204563439
0.901000023	0.201998949
0.911000013	0.199386314
0.921000004	0.196725741
0.930999994	0.194017544
0.940999985	0.191262141
0.950999975	0.188460082
0.961000025	0.185612023
0.971000016	0.182718754
0.981000006	0.179781243
0.990999997	0.176800564
1.00100005	0.173777983
1.01100004	0.170714945
1.02100003	0.167613044
1.03100002	0.164474115
1.04100001	0.161300138
1.05100000	0.158093333
1.06099999	0.154856160
1.07099998	0.151591271
1.08099997	0.148301572
1.09099996	0.144990236
1.10099995	0.141660661
1.11099994	0.138316512
1.12100005	0.134961724
1.13100004	0.131600514
1.14100003	0.128237337
1.15100002	0.124876969
1.16100001	0.121524423
1.17100000	0.118185006
1.18099999	0.114864282
1.19099998	0.111568093
1.20099998	0.108302511
1.21099997	0.105073884
1.22099996	0.101888768
1.23099995	9.87539440E-02
1.24100006	9.56763774E-02
1.25100005	9.26632136E-02
1.26100004	8.97217393E-02
1.27100003	8.68593901E-02
1.28100002	8.40836465E-02
1.29100001	8.14020857E-02
1.30100000	7.88222924E-02
1.31099999	7.63518214E-02
1.32099998	7.39981979E-02
1.33099997	7.17688203E-02
1.34099996	6.96709603E-02
1.35099995	6.77117035E-02
1.36099994	6.58978969E-02
1.37100005	6.42361045E-02
1.38100004	6.27325848E-02
1.39100003	6.13932125E-02
1.40100002	6.02234565E-02
1.41100001	5.92283458E-02
1.42100000	5.84124066E-02
1.43099999	5.77796549E-02
1.44099998	5.73335364E-02
1.45099998	5.70769310E-02
1.46099997	5.70121072E-02
1.47099996	5.71407042E-02
1.48099995	5.74637353E-02
1.49100006	5.79815619E-02
1.50100005	5.86939082E-02
1.51100004	5.95998466E-02
1.52100003	6.06978200E-02
1.53100002	6.19856492E-02
1.54100001	6.34605587E-02
1.55100000	6.51191771E-02
1.56099999	6.69576004E-02
1.57099998	6.89714029E-02
1.58099997	7.11556673E-02
1.59099996	7.35050365E-02
1.60099995	7.60137588E-02
1.61099994	7.86757097E-02
1.62100005	8.14844444E-02
1.63100004	8.44332650E-02
1.64100003	8.75152200E-02
1.65100002	9.07232091E-02
1.66100001	9.40499678E-02
1.67100000	9.74881500E-02
1.68099999	0.101030357
1.69099998	0.104669191
1.70099998	0.108397268
1.71099997	0.112207256
1.72099996	0.116091937
1.73099995	0.120044224
1.74100006	0.124057159
1.75100005	0.128123969
1.76100004	0.132238120
1.77100003	0.136393219
1.78100002	0.140583187
1.79100001	0.144802153
1.80100000	0.149044499
1.81099999	0.153304890
1.82099998	0.157578275
1.83099997	0.161859870
1.84099996	0.166145146
1.85099995	0.170429915
1.86099994	0.174710214
1.87100005	0.178982377
1.88100004	0.183243021
1.89100003	0.187489018
1.90100002	0.191717505
1.91100001	0.195925876
1.92100000	0.200111791
1.93099999	0.204273105
1.94099998	0.208407968
1.95099998	0.212514699
1.96099997	0.216591865
1.97099996	0.220638230
1.98099995	0.224652752
1.99100006	0.228634566
2.00099993	0.232583031
2.01099992	0.236497626
2.02099991	0.240378037
2.03099990	0.244224057
2.04099989	0.248035669
2.05100012	0.251812994
2.06100011	0.255556256
2.07100010	0.259265840
2.08100009	0.262942195
2.09100008	0.266585976
2.10100007	0.270197868
2.11100006	0.273778707
2.12100005	0.277329385
2.13100004	0.280850917
2.14100003	0.284344405
2.15100002	0.287811071
2.16100001	0.291252106
2.17100000	0.294668943
2.18099999	0.298062980
2.19099998	0.301435709
2.20099998	0.304788738
2.21099997	0.308123708
2.22099996	0.311442345
2.23099995	0.314746439
2.24099994	0.318037868
2.25099993	0.321318567
2.26099992	0.324590564
2.27099991	0.327855885
2.28099990	0.331116766
2.29099989	0.334375322
2.30100012	0.337633938
2.31100011	0.340894938
2.32100010	0.344160765
2.33100009	0.347433984
2.34100008	0.350717127
2.35100007	0.354012936
2.36100006	0.357324183
2.37100005	0.360653669
2.38100004	0.364004374
2.39100003	0.367379338
2.40100002	0.370781660
2.41100001	0.374214619
2.42100000	0.377681494
2.43099999	0.381185740
2.44099998	0.384730935
2.45099998	0.388320684
2.46099997	0.391958773
2.47099996	0.395649105
2.48099995	0.399395674
2.49099994	0.403202623
2.50099993	0.407074243
